"Incident ID","Incident Date",State,"City Or County",Address,"Business/Location Name","Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2477317,"December 8, 2022","South Carolina",Summerville,"1101 Boone Hill Rd","Summerville High School",0,0,0,0,1,N/A
2476721,"December 8, 2022","North Carolina","Fuquay Varina","109 N Ennis St","Fuquay-Varina Middle School",0,0,0,0,1,N/A
2477227,"December 8, 2022",Ohio,Ashville,"7150 Ashville-Fairfield Rd","Walnut Elementary School",0,0,0,0,0,N/A
2477713,"December 8, 2022","North Carolina",Charlotte,"15321 York Rd","Palisades Park Elementary School",0,0,0,0,0,N/A
2476885,"December 8, 2022",Indiana,Ellettsville,"851 Edgewood Dr","Edgewood Junior High School",0,0,0,0,1,N/A
2477556,"December 8, 2022",Florida,"Saint Petersburg","850 34th St S","Gibbs High School",0,0,0,0,1,N/A
2476687,"December 8, 2022",Maryland,"District Heights","5200 Silver Hill Rd","Suitland High School",0,1,0,0,1,N/A
2475818,"December 7, 2022",Missouri,"Saint Louis","310 N 15th St","Confluence Preparatory Academy",0,0,0,1,1,N/A
2476268,"December 7, 2022",Ohio,Columbus,"1300 Duxberry Ave","Linden McKinley STEM Academy",0,0,0,0,1,N/A
2476251,"December 7, 2022",Texas,"San Angelo","2500 Sherwood Way","Lonestar Middle School",0,0,0,0,1,N/A
2476712,"December 7, 2022",Virginia,Yorktown,"300 Yorktown Rd","Tabb Middle School",0,0,0,0,1,N/A
2481394,"December 7, 2022",Ohio,Columbus,"2345 W Mound St","Hilltonia Middle School",0,0,0,0,1,N/A
2475643,"December 6, 2022",Ohio,Tiffin,"7635 N County Rd 51","Old Fort High School",0,0,0,0,1,N/A
2476333,"December 6, 2022","North Carolina",Laurinburg,"1000 W Church St","Scotland High School",0,0,0,0,1,N/A
2477106,"December 6, 2022",Nebraska,Bennington,"16610 Bennington Rd","Bennington High School",0,0,0,0,1,N/A
2475374,"December 6, 2022",Iowa,"Des Moines","2501 Park Ave","Brody Middle School",0,0,0,0,1,N/A
2476051,"December 6, 2022",Florida,Tampa,"16200 N Dale Mabry Hwy","Gaither High School",0,0,0,0,1,N/A
2476041,"December 6, 2022",Wyoming,Casper,"930 S Elm St","Natrona County High School",0,0,0,0,1,N/A
2475302,"December 6, 2022",Maryland,"Capitol Heights","200 Cabin Branch Rd","Central High School",0,0,0,0,1,N/A
2476725,"December 6, 2022",Mississippi,Waynesboro,"1325 Azalea Dr","Wayne County High School",0,0,0,0,1,N/A
2475979,"December 6, 2022",Florida,"Panama City","1200 Harrison Ave","Bay High School",0,0,0,0,1,N/A
2476264,"December 6, 2022",Tennessee,Millington,"8050 West St","Millington High School",0,0,0,0,1,N/A
2481113,"December 5, 2022",Tennessee,Memphis,"715 S Lauderdale St","Booker T. Washington High School",0,0,0,0,1,N/A
2475095,"December 5, 2022","South Carolina","North Charleston","5501 Dorchester Rd","W.B. Goodwin Elementary School",0,0,0,0,1,N/A
2474629,"December 5, 2022",Ohio,Akron,"470 Castle Blvd","Litchfield Community Learning Center",0,0,0,0,0,N/A
2476706,"December 5, 2022","New Mexico",Clovis,"1055 Fowler Ave","Clovis High School",0,0,0,0,2,N/A
2474827,"December 5, 2022",Tennessee,Memphis,"817 Brownlee Rd","Freedom Preparatory High School",0,1,0,0,1,N/A
2475052,"December 5, 2022",Texas,Galveston,"4115 Ave O","Ball High School",0,0,0,0,0,N/A
2473513,"December 3, 2022",Illinois,"Oak Lawn","10601 Central Ave","Harold L. Richards High School",0,0,0,0,1,N/A
2475671,"December 2, 2022","South Carolina",Lexington,"320 Corley Mill Rd","River Bluff High School",0,0,0,0,1,N/A
2475618,"December 2, 2022",Georgia,"Flowery Branch","6603 Spout Springs Rd","Cherokee Bluff High School",0,0,0,0,0,N/A
2473042,"December 2, 2022","North Carolina",Jacksonville,"1001 Piney Green Rd","White Oak High School",0,0,0,0,1,N/A
2476693,"December 2, 2022",Indiana,Indianapolis,"1200 N Girls School Rd","Ben Davis High School",0,0,0,0,1,N/A
2472678,"December 2, 2022",Delaware,"Wilmington (Newport)","100 block of Ayre St",N/A,0,0,1,0,0,N/A
2473382,"December 2, 2022","New Jersey",Newark,"279 Chancellor Ave","Weequahic High School",0,0,0,0,1,N/A
2472360,"December 1, 2022",Michigan,Ecorse,"27225 W Outer Dr","Ecorse High School",0,0,0,0,1,N/A
2472272,"December 1, 2022",Maryland,Baltimore,"2201 Presstman St","Carver Vocational-Technical High School",0,0,0,0,1,N/A
2473598,"December 1, 2022",Colorado,Brighton,"12909 E 120th Ave","Prairie View High School",0,0,0,0,3,N/A
2471999,"December 1, 2022",Arizona,Tempe,"McAllister Ave and Lemon St","Arizona State University",0,0,0,0,1,N/A
2472995,"December 1, 2022","North Carolina",Asheville,"60 Lees Creek Rd","Clyde A. Erwin High School",0,0,0,0,1,N/A
2474329,"November 30, 2022",Mississippi,Wiggins,"400 W Border Ave E","Stone High School",0,0,0,0,1,N/A
2471506,"November 30, 2022",Florida,"Vero Beach","1707 16th St","Vero Beach High School",0,0,0,0,1,N/A
2472091,"November 30, 2022",Ohio,Hamilton,"1165 Eaton Ave","Hamilton High School",0,0,0,0,1,N/A
2471637,"November 30, 2022",California,Mariposa,"5005 Frank Wilson Rd","First Baptist Church of Mariposa",0,0,1,0,0,N/A
2470871,"November 29, 2022",Virginia,"Henrico (Highland Springs)","200 S Airport Dr","Highland Springs High School",0,0,0,0,2,N/A
2473782,"November 29, 2022",Texas,Houston,"7325 Clodine Rd","Mission West Elementary School",0,0,0,0,0,N/A
2470586,"November 29, 2022",Tennessee,Nashville,"400 Davidson Rd","Hillwood High School",0,0,0,0,1,N/A
2475498,"November 29, 2022",California,Atherton,"555 Middlefield Rd","Menlo-Atherton High School",0,0,0,0,1,N/A
2472060,"November 29, 2022",Colorado,Delta,"1050 Hastings St","Lincoln Elementary School",0,0,0,0,0,N/A
2470398,"November 29, 2022",Illinois,"East Saint Louis","4901 State St","East St Louis Senior High School",0,0,0,0,1,N/A
2470847,"November 28, 2022","North Carolina","Rocky Point","1886 NC Hwy 133","Pender Innovative Learning Academy",0,0,0,0,0,N/A
2469644,"November 28, 2022",Maryland,"Upper Marlboro","8000 Croom Rd","Frederick Douglass High School",0,0,0,0,1,N/A
2469626,"November 28, 2022",Iowa,Ankeny,"1302 N Ankeny Blvd","Northview Middle School",0,0,0,0,1,N/A
2469354,"November 27, 2022",Florida,Tallahassee,"2101 Wahnish Way","Florida A&M University / Hansel Tookes, Sr., Student Recreation Center",1,4,0,0,2,N/A
2468829,"November 27, 2022",Texas,"Port Arthur","3501 Lucian Adams St","Memorial High School",0,0,0,0,1,N/A
2466537,"November 23, 2022",Louisiana,"New Orleans","6400 block of Press Dr",SUNO,0,1,0,0,0,N/A
2467079,"November 23, 2022",Utah,"Salt Lake City","95 N 300 W","Ensign College",0,0,0,0,1,N/A
2467004,"November 23, 2022",Alaska,Anchorage,"1700 Hillcrest Dr","West High School",0,0,0,0,2,N/A
2465335,"November 22, 2022",Kansas,Derby,"3012 Triple Creek Dr","Stone Creek Elementary",0,0,0,0,1,N/A
2464818,"November 21, 2022","South Carolina",Dillon,"1730 US-301","Dillon High School",0,0,0,0,1,N/A
2464804,"November 21, 2022","South Carolina",Walterboro,"150 Cougar Nation Dr","Colleton County High School",0,0,0,0,3,N/A
2464790,"November 21, 2022",Tennessee,Nashville,"1150 Hunters Ln","Hunters Lane High School",0,0,0,0,1,N/A
2465032,"November 21, 2022",Michigan,Detroit,"20000 Evergreen Rd","Henry Ford High School",0,2,0,0,1,N/A
2465368,"November 21, 2022",Nebraska,Lincoln,"5801 N 33rd St","Lincoln North Star High School",0,0,0,0,1,N/A
2465184,"November 21, 2022",Illinois,Chicago,"3825 S Washtenaw Ave","Brighton Park Elementary School",0,0,0,0,0,N/A
2462873,"November 19, 2022","New Mexico",Albuquerque,"Redondo E Dr NE and Redondo Ct NE","University of New Mexico - Coronado Hall",0,1,1,0,0,N/A
2462100,"November 17, 2022",Ohio,Cleveland,"4419 Pearl Rd","Mary Queen of Peace School",0,0,0,0,0,N/A
2462051,"November 17, 2022",Ohio,Cincinnati,"420 Ezzard Charles Dr","Taft High School",0,0,0,0,1,N/A
2461930,"November 17, 2022",Texas,"Hughes Springs","701 Russell","Hughes Springs High School",0,0,0,0,1,N/A
2463080,"November 17, 2022",Texas,Dallas,"4000 Blue Ridge Blvd","Thomas Tolbert Elementary School",0,0,0,0,0,N/A
2461545,"November 17, 2022",Indiana,Clinton,"776 Wildcat Dr","South Vermillion High School",0,1,0,0,0,N/A
2461865,"November 17, 2022",Texas,"El Paso","2430 McRae Blvd","Eastwood High School",0,0,0,0,1,N/A
2461828,"November 17, 2022",Indiana,Anderson,"4610 Madison Ave","Anderson High School",0,0,0,0,1,N/A
2462416,"November 17, 2022",Texas,Gonzales,"1801 N Sarah Dewitt Dr","Gonzales High School",0,0,0,0,0,N/A
2462307,"November 17, 2022",Texas,Arlington,"4501 W Pleasant Ridge Rd","James Martin High School",0,0,0,0,1,N/A
2462837,"November 17, 2022",Alaska,Anchorage,"4005 McPhee Ave","Mountain View Elementary",0,0,0,0,1,N/A
2462220,"November 17, 2022",Georgia,Cataula,"8403 GA-315","Creekside School",0,0,0,0,0,N/A
2462203,"November 17, 2022",California,"Moreno Valley","13400 Kitching St","Butterfield Language Academy",0,0,0,0,0,N/A
2461102,"November 16, 2022",Georgia,Macon,"2851 Heath Rd","Westside High School",0,0,0,0,1,N/A
2462574,"November 16, 2022","North Carolina",Sanford,"1801 Douglas Dr","Central Carolina Academy",0,0,0,0,1,N/A
2460998,"November 16, 2022",Illinois,Chicago,"2911 W 47th St","Mansueto High School",0,0,0,0,0,N/A
2461491,"November 16, 2022","South Carolina",Anderson,"806 Pearman Dairy Rd","Westside High School",0,0,0,0,1,N/A
2461100,"November 16, 2022",Tennessee,Antioch,"574 Bell Rd","Ezell-Harding Christian School",0,0,0,0,0,N/A
2462143,"November 16, 2022","New Jersey",Newark,"161 University Ave","Rutgers University",0,1,0,0,0,N/A
2461242,"November 16, 2022","North Carolina",Lumberton,"3901 Fayetteville Rd","Lumberton High School",0,1,0,0,0,N/A
2461344,"November 15, 2022",Louisiana,Ball,"89 Camp Livingston Rd","Ball Elementary School",0,0,0,2,2,N/A
2460120,"November 15, 2022",Maryland,Baltimore,"181 N Bend Rd","North Bend Elementary/Middle School",0,0,0,0,1,N/A
2460482,"November 15, 2022",Kentucky,Louisville,"4001 Herman St","Acadamy @ Shawnee",0,0,0,0,0,N/A
2466279,"November 15, 2022",Minnesota,"Minneapolis (Robbinsdale)","3730 Toledo Ave N","Robbinsdale Middle School",0,0,0,0,0,N/A
2460711,"November 15, 2022",Illinois,Aurora,"1201 W New York St","West Aurora High School",0,0,0,0,1,N/A
2461485,"November 15, 2022",Arkansas,"Little Rock","1500 S Park St","Central High School",0,0,0,0,0,N/A
2459606,"November 14, 2022",Virginia,Petersburg,"Lincoln St and Grant Ave",N/A,0,2,0,0,0,N/A
2459826,"November 14, 2022",Kentucky,Louisville,"2222 Crums Ln","Butler High School",0,0,0,0,0,N/A
2460209,"November 14, 2022",Georgia,Atlanta,"3099 Panther Trail SW","Daniel McLaughlin Therrell High School",0,0,0,0,1,N/A
2460083,"November 14, 2022",Pennsylvania,Philadelphia,"5400 Warrington Ave","Mastery Hardy Williams Charter School",0,0,0,0,1,N/A
2459150,"November 13, 2022",Virginia,Charlottesville,"130 Culbreth St","University of Virginia - Culbreth Parking Garage",3,2,0,0,1,N/A
2458602,"November 12, 2022",Florida,Orlando,"801 Rio Grande Ave","Jones High School Athletic Complex",1,2,0,0,1,N/A
2457961,"November 11, 2022",Virginia,Hopewell,"400 S Mesa Dr","Hopewell High School",0,0,0,0,1,N/A
2459668,"November 11, 2022",Georgia,Athens,"1235 Baxter St","Clarke Middle School",0,0,0,0,1,N/A
2464086,"November 11, 2022",Minnesota,"Minneapolis (Golden Valley)","2400 Sandburg Ln","Sandburg Middle School",0,0,0,0,1,N/A
2457711,"November 11, 2022",Indiana,"South Bend","1902 Fellows St","Riley High School",0,0,0,0,1,N/A
2457422,"November 10, 2022",Michigan,Ravenna,"2766 S Ravenna Rd","Ravenna High School",0,0,0,0,0,N/A
2457264,"November 10, 2022","New York",Bronx,"192 E 151 St","Boys Prep Bronx Elementary School",0,0,0,0,0,N/A
2457274,"November 10, 2022","New York",Brooklyn,"2021 Bergen St","Brooklyn Collegiate Preparatory High School",0,0,0,0,1,N/A
2457225,"November 10, 2022","North Carolina",Greensboro,"1200 Lincoln St","Dudley High School",0,0,0,0,1,N/A
2460252,"November 10, 2022",California,Atherton,"555 Middlefield Rd","Menlo-Atherton High School",0,0,0,0,1,N/A
2457104,"November 10, 2022",Maryland,Baltimore,"3500 Hillen Rd","Mergenthaler High School",0,0,0,0,1,N/A
2457610,"November 10, 2022",Georgia,Watkinsville,"2290 Hog Mountain Rd","Oconee County Primary School",0,0,0,0,1,N/A
2456898,"November 9, 2022",Illinois,Evanston,"1600 Dodge Ave","Evanston Township High School",0,0,0,0,1,N/A
2457816,"November 9, 2022",Ohio,Columbus,"1160 Ann St","South High School",0,0,0,0,1,N/A
2457046,"November 9, 2022",Kentucky,Caneyville,"521 E Maple St","Caneyville Elementary School",0,1,0,0,0,N/A
2456617,"November 9, 2022",Kentucky,Louisville,"9115 Fern Creek Rd","Fern Creek High School",0,0,0,0,0,N/A
2458029,"November 9, 2022",Ohio,Groveport,"4475 S Hamilton Rd","Groveport Madison High School",0,0,0,0,1,N/A
2456536,"November 9, 2022","North Carolina",Pinetops,"5912 NC-43","Southwest Edgecombe High School",0,0,0,0,1,N/A
2458009,"November 9, 2022",Michigan,Roseville,"17855 Common Rd","Roseville High School",0,0,0,0,1,N/A
2456917,"November 9, 2022",Alabama,"Hazel Green","14380 US-231","Hazel Green High School",0,0,0,0,1,N/A
2456912,"November 9, 2022",Florida,Jacksonville,"1201 University Blvd N","Arlington Elementary School",0,0,0,0,0,N/A
2455465,"November 8, 2022",Washington,Seattle,"1819 N 135th St","Ingraham High School",1,0,0,0,1,N/A
2455773,"November 7, 2022","North Carolina",Raleigh,"2600 Rock Quarry Rd","Southeast Raleigh Magnet High School",0,0,0,0,0,N/A
2454526,"November 7, 2022",Maryland,Parkville,"2600 Putty Hill Ave","Parkville High School",0,0,0,0,1,N/A
2454152,"November 6, 2022",Texas,Marshall,"711 Wiley Ave","Wiley College",0,2,0,0,0,N/A
2453231,"November 4, 2022",Connecticut,"West Hartford","1678 Asylum Ave","University of Saint Joseph",0,1,0,0,1,N/A
2453226,"November 4, 2022","South Carolina","West Columbia","1315 Boston Ave","Airport High School",0,0,0,0,1,N/A
2452284,"November 3, 2022",Ohio,Dayton,"250 Shoup Mill Rd","Horizon Science Academy - Dayton High School",0,0,0,0,2,N/A
2465689,"November 3, 2022",Texas,Lubbock,"210 N University Ave","Cavazos Middle School",0,0,0,0,1,N/A
2451974,"November 3, 2022","New York","Corona (Queens)","420 Beach 51st St","P.S. 105 The Bay School",0,0,0,0,2,N/A
2452027,"November 3, 2022",Virginia,"Henrico (Highland Springs)","200 S Airport Dr","Highland Springs High School",0,0,0,0,1,N/A
2452592,"November 3, 2022",Indiana,"Terre Haute","1000 Grant St","Sarah Scott Middle School",0,0,0,0,1,N/A
2453385,"November 3, 2022",Texas,Hutto,"573 Chris Kelley Blvd","Hutto Memorial Stadium",0,0,0,0,3,N/A
2452400,"November 3, 2022",Florida,"Fort Myers","14020 Plantation Rd","South Fort Myers High School",0,0,0,0,1,N/A
2451474,"November 2, 2022",California,Thermal,"86150 Ave 66","Toro Canyon Middle School",0,0,0,0,0,N/A
2451081,"November 2, 2022","New York",Rochester,"1001 Lake Ave","Academy of Health Sciences Charter School",0,0,0,0,0,N/A
2451865,"November 2, 2022",Texas,Perryton,N/A,N/A,0,0,0,0,1,N/A
2450914,"November 2, 2022","District of Columbia",Washington,"4301 13th St NW","Roosevelt High School",0,0,0,0,0,N/A
2450431,"November 1, 2022","South Carolina",Kingstree,"615 Martin Luther King Ave","Kingstree High School",0,0,0,0,1,N/A
2450624,"November 1, 2022",Tennessee,Chattanooga,"2500 Market St","Howard High School",0,0,0,0,1,N/A
2450374,"November 1, 2022",Colorado,"Colorado Springs","6888 Black Forest Rd","Vista Ridge High School",0,0,0,0,1,N/A
2647596,"November 1, 2022",Arkansas,"Little Rock",N/A,N/A,0,0,0,0,1,N/A
2449598,"October 31, 2022",Colorado,Denver,"18250 E 51st Ave","STRIVE Prep-RISE",0,0,0,0,0,N/A
2453609,"October 31, 2022",Missouri,"Saint Louis","6701 St Charles Rock Rd","Normandy High School",0,0,0,0,1,N/A
2449545,"October 31, 2022",California,Dixon,"455 E A St","John Knight Middle School",0,0,0,0,1,N/A
2450828,"October 31, 2022",Louisiana,"Baton Rouge","170 Campus Lake Rd","The 459 Commons",0,0,0,0,0,N/A
2448051,"October 28, 2022",Illinois,Chicago,"3000 S King Dr","Dunbar Vocational Career Academy",0,0,0,0,0,N/A
2447359,"October 28, 2022",Texas,Rowlett,"4700 President George Bush Hwy","Rowlett High School",0,0,0,0,1,N/A
2450956,"October 28, 2022",Missouri,Annapolis,N/A,N/A,0,0,0,0,1,N/A
2449077,"October 28, 2022",Georgia,Lithonia,"2645 Dekalb Medical Pkwy","Miller Grove High School",0,0,0,0,1,N/A
2449071,"October 28, 2022",Oregon,Medford,"700-898 Kenyon St","Spiegelberg Stadium",0,0,0,0,1,N/A
2449060,"October 28, 2022",Missouri,Columbia,"700 E Stadium Blvd","Hearnes Center / University of Missouri",0,0,1,0,0,N/A
2447895,"October 28, 2022",Oklahoma,Yukon,"10901 SW 15th St","Mustang North Middle School",0,0,0,0,1,N/A
2447786,"October 28, 2022","North Carolina",Teachey,"602 High School Rd","Wallace Rose-Hill High School",0,0,0,0,1,N/A
2447535,"October 27, 2022",Minnesota,"Saint Paul","740 Rose Ave W","Como Park Senior High",0,0,0,0,1,N/A
2446779,"October 27, 2022",Texas,Houston,"2005 W W Thorne Dr","Nimitz High School",0,0,0,0,0,N/A
2446741,"October 27, 2022",Kentucky,Lexington,"2100 Fontaine Rd","Henry Clay High School",0,0,0,0,1,N/A
2447024,"October 27, 2022",Florida,"Port Saint Lucie","1000 SW Darwin Blvd","Treasure Coast High School",0,0,0,0,3,N/A
2448251,"October 27, 2022",Massachusetts,Boston,"85 Olney St","UP Academy Holland",0,0,0,0,0,N/A
2446128,"October 26, 2022",Virginia,Norfolk,"7101 Granby St","Granby High School",0,0,0,0,1,N/A
2447528,"October 26, 2022",Minnesota,"Saint Cloud",N/A,N/A,0,0,0,0,1,N/A
2446477,"October 26, 2022",Pennsylvania,"Wilkes Barre","2021 Wolfpack Way","Wilkes-Barre Area High School",0,0,0,0,5,N/A
2447692,"October 26, 2022",Virginia,Manassas,"8820 Rixlew Ln","Unity Reed High School",0,0,0,0,2,N/A
2446034,"October 26, 2022","South Carolina",Hartsville,"701 Lewellen Ave","Hartsville High School",0,0,0,0,1,N/A
2445813,"October 26, 2022",Florida,Lakeland,"4905 Saddle Creek Rd","Tenoroc High School",0,0,0,0,1,N/A
2450950,"October 26, 2022",Florida,"Palm Beach Gardens","4245 Holly Dr","Palm Beach Gardens Community High School",0,0,0,0,1,N/A
2445790,"October 26, 2022","West Virginia",Augusta,"Mack Rd and St Peter Ln",N/A,0,0,1,0,0,N/A
2446182,"October 26, 2022",Ohio,Cleveland,"2439 E 55th St","East Technical High School",0,0,0,0,1,N/A
2449085,"October 26, 2022",Pennsylvania,Aliquippa,"100 Harding Ave","Aliquippa High School",0,0,0,0,1,N/A
2446511,"October 26, 2022",Oregon,Prineville,"1100 SE Lynn Blvd","Crook County High School",0,0,0,0,2,N/A
2446460,"October 26, 2022",Nebraska,Omaha,"4700 Giles Rd","Bryan High School",0,0,0,0,1,N/A
2445239,"October 25, 2022",Alabama,Huntsville,"4010 Binderton Pl SW","McDonnell Elementary School",0,0,0,0,0,N/A
2445453,"October 25, 2022",Kentucky,Louisville,"3510 Goldsmith Ln","Seneca High School",0,0,0,0,0,N/A
2446087,"October 25, 2022",Pennsylvania,"Pine Ridge","Timberwolf Dr","Lehman Intermediate School",0,0,0,0,1,N/A
2445337,"October 25, 2022",Michigan,"Grand Rapids","2133 Buchanan Ave SW","Burton Middle School",0,0,0,0,1,N/A
2445322,"October 25, 2022",Maryland,Baltimore,"3701 Eldorado Ave","Forest Park High School",0,0,0,0,1,N/A
2445243,"October 25, 2022",Illinois,Belleville,"2555 West Blvd","Belleville East High School",0,0,0,0,2,N/A
2445241,"October 25, 2022",Missouri,Hazelwood,"1 Wildcat Ln","Hazelwood West High School",0,0,0,0,1,N/A
2445211,"October 25, 2022",Georgia,Jackson,"1105 Brownlee Rd","Jackson Elementary School",0,0,0,0,0,N/A
2446312,"October 25, 2022",California,Fairfield,"824 Washington St","Armijo High School",0,0,0,0,1,N/A
2446528,"October 25, 2022",Oregon,Salem,"2805 Lansing Ave NE","Waldo Middle School",0,0,0,0,1,N/A
2445646,"October 25, 2022","North Carolina",Fayetteville,"2301 Fort Bragg Rd","Terry Sanford High School",0,0,0,0,1,N/A
2460568,"October 24, 2022",Ohio,Groveport,"4475 S Hamilton Rd","Groveport Madison High School",0,0,0,0,1,N/A
2444930,"October 24, 2022","New York","Corona (Queens)","14-30 Broadway","Long Island City High School",0,0,0,0,1,N/A
2444523,"October 24, 2022",Georgia,Snellville,"4210 Shiloh Rd","Shiloh High School",0,0,0,0,1,N/A
2444292,"October 24, 2022",Florida,Tallahassee,"1717 W Tharpe St","Godby High School",0,0,0,0,1,N/A
2444193,"October 24, 2022",Tennessee,Memphis,"1940 Frayser Blvd","Cornerstone Prep",0,0,0,0,1,N/A
2445198,"October 24, 2022",Ohio,Columbus,"1160 Ann St","South High School",0,0,0,0,0,N/A
2443879,"October 24, 2022",Missouri,"Saint Louis","3125 S Kingshighway Blvd","Central VPA High School",2,4,1,0,0,N/A
2445780,"October 24, 2022",Florida,Deltona,"1001 Parnell Ct","Heritage Middle School",0,0,0,0,1,N/A
2446164,"October 24, 2022",California,Westminster,"14325 Goldenwest St","Westminster High School",0,0,0,0,1,N/A
2445028,"October 24, 2022",Florida,Chiefland,"1205 NW 4th Ave","Chiefland Elementary School",0,0,0,0,1,N/A
2442426,"October 21, 2022",Mississippi,"Crystal Springs","201 Newton St","Crystal Springs High School",0,0,0,0,2,N/A
2442076,"October 21, 2022",Florida,Ocala,"5000 SE Maricamp Rd","Forest High School",0,0,0,0,2,N/A
2442997,"October 21, 2022",Pennsylvania,Harrisburg,"2451 Market St","John Harris High School",0,0,0,0,1,N/A
2445266,"October 21, 2022",Colorado,"Monte Vista","295 E Prospect Ave","Monte Vista High School",0,0,0,0,1,N/A
2479239,"October 21, 2022",Texas,Hamshire,"12702 2nd St","Hamshire Fannett High School football stadium",0,0,0,0,1,N/A
2442151,"October 21, 2022",Kansas,Hutchinson,"210 E Ave A","Hutchinson Middle School 7",0,0,0,0,1,N/A
2442149,"October 21, 2022","New York",Brooklyn,"1186 Carroll St","Medgar Evers College Preparatory",0,0,0,0,1,N/A
2442147,"October 21, 2022",Pennsylvania,Canonsburg,"314 Elm St Ext","Canon-McMillan High School",0,0,0,0,1,N/A
2443377,"October 21, 2022",Texas,Arlington,"2000 Sam Houston Dr","Sam Houston High School",0,0,0,0,1,N/A
2442995,"October 21, 2022",California,Sacramento,"1400 Grand Ave","Grant High School",1,0,0,0,1,N/A
2442598,"October 21, 2022",Texas,Crosby,"333 Red Summit Dr","Crosby High School",0,0,0,0,1,N/A
2441601,"October 20, 2022",Tennessee,Chattanooga,"1020 N Moore Rd","Brainerd High School",0,0,0,0,1,N/A
2451337,"October 20, 2022",California,Antioch,"700 W 18th St","Antioch High School",0,0,0,0,1,N/A
2441612,"October 20, 2022",Tennessee,Nashville,"110 Gallatin Ave","East Nashville Magnet High School",0,0,0,0,1,N/A
2441931,"October 20, 2022",Florida,Yulee,"85439 Miner Rd","Yulee Middle School",0,0,0,0,1,N/A
2441974,"October 20, 2022",Washington,Silverdale,"10140 Frontier Pl NW","Central Kitsap High School",0,0,0,0,1,N/A
2441831,"October 20, 2022",Louisiana,"Baton Rouge","4451 Fairfields Ave","Belfair Montessori Magnet School",0,0,0,0,1,N/A
2441005,"October 19, 2022","New York",Bronx,"99 Terrace View Ave","John F. Kennedy High School Campus",0,0,0,0,1,N/A
2440941,"October 19, 2022",Georgia,"Warner Robins","401 S Davis Dr","Warner Robins High School",0,0,0,0,0,N/A
2442153,"October 19, 2022",Georgia,Rome,"1000 Veterans Memorial Hwy NE","Rome High School",0,0,0,0,1,N/A
2441065,"October 19, 2022",Virginia,Chesterfield,"10301 Courthouse Rd","Lloyd C. Bird High School",0,0,0,0,1,N/A
2440920,"October 19, 2022",California,Oakley,"1000 Vintage Pkwy","Vintage Parkway Elementary School",0,0,0,0,0,N/A
2440746,"October 19, 2022",Maryland,Baltimore,"1301 McCulloh St","Booker T. Washington Middle School",0,0,0,0,0,N/A
2441277,"October 19, 2022",Alabama,Birmingham,"950 Springville Rd","Huffman High School",0,0,0,0,1,N/A
2453570,"October 19, 2022",Kentucky,Louisville,"6415 Outer Loop","Moore High School",0,0,0,0,2,N/A
2442572,"October 19, 2022",Louisiana,"New Orleans","5601 Read Blvd","Joe Brown Park",0,0,0,0,2,N/A
2440077,"October 18, 2022","South Carolina",Columbia,"361 Pisgah Church Rd","W J Keenan High School",0,0,0,0,1,N/A
2441746,"October 18, 2022",Missouri,Seymour,"501 E Clinton St","Seymour Middle School",0,0,0,0,1,N/A
2440416,"October 18, 2022",Oregon,Portland,"N Emerson St and Commercial Ave",N/A,0,2,0,0,0,N/A
2440555,"October 18, 2022",Iowa,Urbandale,"7111 NW Aurora Ave","Urbandale High School",0,0,0,0,2,N/A
2440552,"October 18, 2022",Colorado,Greeley,"6525 18th St","University Elementary School",0,0,0,0,0,N/A
2441173,"October 18, 2022",Kentucky,Louisville,"2222 Crums Ln","Butler High School",0,0,0,0,1,N/A
2440945,"October 17, 2022",Georgia,Macon,"2051 2nd St","Elam Alexander Academy",0,0,0,0,1,N/A
2439468,"October 17, 2022",Tennessee,Mcminnville,"270 Pioneer Ln","Hickory Creek Elementary School",0,0,0,0,0,N/A
2439405,"October 17, 2022",Maryland,"Glen Burnie","7550 Baltimore Annapolis Blvd","Glen Burnie High School",0,0,0,0,1,N/A
2440089,"October 17, 2022","South Carolina","North Charleston","8500 Patriot Blvd","Fort Dorchester High School",0,0,0,0,2,N/A
2439991,"October 17, 2022","North Carolina",Tarboro,"2009 W Wilson St","Edgecombe Community College",0,0,0,0,1,N/A
2439125,"October 17, 2022","District of Columbia",Washington,"1601 16th St SE","Anacostia High School",0,0,0,0,1,N/A
2439122,"October 17, 2022","South Carolina",Spartanburg,"201 Zion Hill Rd","Daniel Morgan Technology Center",0,0,0,0,1,N/A
2439758,"October 17, 2022",Kentucky,Williamsburg,"350 Boulevard of Champions","Whitley County High School",0,0,0,0,1,N/A
2438505,"October 16, 2022",Georgia,Atlanta,"223 James P Brawley Dr SW","Clark Atlanta University",0,4,0,0,0,N/A
2438871,"October 15, 2022",Pennsylvania,Bethlehem,"1115 Linden St","BASD Stadium",0,0,0,0,1,N/A
2440596,"October 15, 2022",Washington,Spokane,"502 E Boone Ave","Gonzaga University",1,0,0,0,0,N/A
2438430,"October 15, 2022","North Carolina",Salisbury,"701 W Monroe St","Livingstone College",0,2,0,1,1,N/A
2440409,"October 14, 2022",Illinois,"Granite City","3101 Madison Ave","Granite City High School",0,0,0,0,1,N/A
2437741,"October 14, 2022",Louisiana,Bogalusa,"100 M J Israel Dr","Bogalusa High School Stadium",1,0,0,0,1,N/A
