,Incident ID,Incident Date,State,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,lat,lon
984,2447359,2022-10-28,Texas,Rowlett,4700 President George Bush Hwy,Rowlett High School,0,0,0,0,1,,32.9029017,-96.56388
985,2450956,2022-10-28,Missouri,Annapolis,,,0,0,0,0,1,,37.3603272,-90.6976197
986,2449077,2022-10-28,Georgia,Lithonia,2645 Dekalb Medical Pkwy,Miller Grove High School,0,0,0,0,1,,33.7123305,-84.1051939
987,2449071,2022-10-28,Oregon,Medford,700-898 Kenyon St,Spiegelberg Stadium,0,0,0,0,1,,42.3264181,-122.8718605
988,2449060,2022-10-28,Missouri,Columbia,700 E Stadium Blvd,Hearnes Center / University of Missouri,0,0,1,0,0,,38.951883,-92.3337366
989,2447895,2022-10-28,Oklahoma,Yukon,10901 SW 15th St,Mustang North Middle School,0,0,0,0,1,,35.5067259,-97.7625386
990,2447786,2022-10-28,North Carolina,Teachey,602 High School Rd,Wallace Rose-Hill High School,0,0,0,0,1,,34.7682241,-78.0080407
991,2447535,2022-10-27,Minnesota,Saint Paul,740 Rose Ave W,Como Park Senior High,0,0,0,0,1,,44.9497487,-93.0931028
992,2446779,2022-10-27,Texas,Houston,2005 W W Thorne Dr,Nimitz High School,0,0,0,0,0,,29.7589382,-95.3676974
993,2446741,2022-10-27,Kentucky,Lexington,2100 Fontaine Rd,Henry Clay High School,0,0,0,0,1,,38.0464066,-84.4970393
994,2447024,2022-10-27,Florida,Port Saint Lucie,1000 SW Darwin Blvd,Treasure Coast High School,0,0,0,0,3,,27.2939333,-80.3503283
995,2448251,2022-10-27,Massachusetts,Boston,85 Olney St,UP Academy Holland,0,0,0,0,0,,42.3554334,-71.060511
996,2446128,2022-10-26,Virginia,Norfolk,7101 Granby St,Granby High School,0,0,0,0,1,,36.8448348,-76.2863999
997,2447528,2022-10-26,Minnesota,Saint Cloud,,,0,0,0,0,1,,45.5616075,-94.1642004
998,2446477,2022-10-26,Pennsylvania,Wilkes Barre,2021 Wolfpack Way,Wilkes-Barre Area High School,0,0,0,0,5,,41.2464824,-75.8817316
999,2447692,2022-10-26,Virginia,Manassas,8820 Rixlew Ln,Unity Reed High School,0,0,0,0,2,,38.7509488,-77.4752667
1000,2446034,2022-10-26,South Carolina,Hartsville,701 Lewellen Ave,Hartsville High School,0,0,0,0,1,,34.3740431,-80.0734005
1001,2445813,2022-10-26,Florida,Lakeland,4905 Saddle Creek Rd,Tenoroc High School,0,0,0,0,1,,28.0394654,-81.9498042
1002,2450950,2022-10-26,Florida,Palm Beach Gardens,4245 Holly Dr,Palm Beach Gardens Community High School,0,0,0,0,1,,26.8233946,-80.1386547
1003,2445790,2022-10-26,West Virginia,Augusta,Mack Rd and St Peter Ln,,0,0,1,0,0,,39.2953787,-78.6377912
1004,2446182,2022-10-26,Ohio,Cleveland,2439 E 55th St,East Technical High School,0,0,0,0,1,,41.4996574,-81.6936772
1005,2449085,2022-10-26,Pennsylvania,Aliquippa,100 Harding Ave,Aliquippa High School,0,0,0,0,1,,40.6102386,-80.267726
1006,2446511,2022-10-26,Oregon,Prineville,1100 SE Lynn Blvd,Crook County High School,0,0,0,0,2,,44.2998261,-120.834972
1007,2446460,2022-10-26,Nebraska,Omaha,4700 Giles Rd,Bryan High School,0,0,0,0,1,,41.2587459,-95.9383758
1008,2445239,2022-10-25,Alabama,Huntsville,4010 Binderton Pl SW,McDonnell Elementary School,0,0,0,0,0,,34.729847,-86.5859011
1009,2445453,2022-10-25,Kentucky,Louisville,3510 Goldsmith Ln,Seneca High School,0,0,0,0,0,,38.2542376,-85.759407
1010,2446087,2022-10-25,Pennsylvania,Pine Ridge,Timberwolf Dr,Lehman Intermediate School,0,0,0,0,1,,40.7934186,-77.3087077
1011,2445337,2022-10-25,Michigan,Grand Rapids,2133 Buchanan Ave SW,Burton Middle School,0,0,0,0,1,,42.9632425,-85.6678639
1012,2445322,2022-10-25,Maryland,Baltimore,3701 Eldorado Ave,Forest Park High School,0,0,0,0,1,,39.2908816,-76.610759
1013,2445243,2022-10-25,Illinois,Belleville,2555 West Blvd,Belleville East High School,0,0,0,0,2,,38.5135805,-89.9841627
1014,2445241,2022-10-25,Missouri,Hazelwood,1 Wildcat Ln,Hazelwood West High School,0,0,0,0,1,,38.7761446,-90.3715909
1015,2445211,2022-10-25,Georgia,Jackson,1105 Brownlee Rd,Jackson Elementary School,0,0,0,0,0,,34.1282559,-83.5753386
1016,2446312,2022-10-25,California,Fairfield,824 Washington St,Armijo High School,0,0,0,0,1,,38.2493581,-122.039966
1017,2446528,2022-10-25,Oregon,Salem,2805 Lansing Ave NE,Waldo Middle School,0,0,0,0,1,,44.9391565,-123.033121
1018,2445646,2022-10-25,North Carolina,Fayetteville,2301 Fort Bragg Rd,Terry Sanford High School,0,0,0,0,1,,35.0525759,-78.878292
1019,2460568,2022-10-24,Ohio,Groveport,4475 S Hamilton Rd,Groveport Madison High School,0,0,0,0,1,,39.8522449,-82.8868636
1020,2444930,2022-10-24,New York,Corona (Queens),14-30 Broadway,Long Island City High School,0,0,0,0,1,,40.7469593,-73.8601456
1021,2444523,2022-10-24,Georgia,Snellville,4210 Shiloh Rd,Shiloh High School,0,0,0,0,1,,33.857328,-84.0199108
1022,2443879,2022-10-24,Missouri,Saint Louis,3125 S Kingshighway Blvd,Central VPA High School,2,4,1,0,0,,38.6280278,-90.1910154
1023,2444292,2022-10-24,Florida,Tallahassee,1717 W Tharpe St,Godby High School,0,0,0,0,1,,30.4380832,-84.2809332
1024,2444193,2022-10-24,Tennessee,Memphis,1940 Frayser Blvd,Cornerstone Prep,0,0,0,0,1,,35.1460249,-90.0517638
1025,2445198,2022-10-24,Ohio,Columbus,1160 Ann St,South High School,0,0,0,0,0,,39.9622601,-83.0007065
1026,2445780,2022-10-24,Florida,Deltona,1001 Parnell Ct,Heritage Middle School,0,0,0,0,1,,28.9005446,-81.2636738
1027,2446164,2022-10-24,California,Westminster,14325 Goldenwest St,Westminster High School,0,0,0,0,1,,33.7578725,-117.9859054
1028,2445028,2022-10-24,Florida,Chiefland,1205 NW 4th Ave,Chiefland Elementary School,0,0,0,0,1,,29.4749586,-82.8591997
1029,2442426,2022-10-21,Mississippi,Crystal Springs,201 Newton St,Crystal Springs High School,0,0,0,0,2,,31.9871757,-90.356182
1030,2442076,2022-10-21,Florida,Ocala,5000 SE Maricamp Rd,Forest High School,0,0,0,0,2,,29.1871986,-82.1400923
1031,2442997,2022-10-21,Pennsylvania,Harrisburg,2451 Market St,John Harris High School,0,0,0,0,1,,40.2663107,-76.8861122
1032,2445266,2022-10-21,Colorado,Monte Vista,295 E Prospect Ave,Monte Vista High School,0,0,0,0,1,,37.5816182,-106.1496731
1033,2479239,2022-10-21,Texas,Hamshire,12702 2nd St,Hamshire Fannett High School football stadium,0,0,0,0,1,,29.861608,-94.3124092
1034,2442151,2022-10-21,Kansas,Hutchinson,210 E Ave A,Hutchinson Middle School 7,0,0,0,0,1,,38.0608444,-97.9297743
1035,2442149,2022-10-21,New York,Brooklyn,1186 Carroll St,Medgar Evers College Preparatory,0,0,0,0,1,,40.6526006,-73.9497211
1036,2442147,2022-10-21,Pennsylvania,Canonsburg,314 Elm St Ext,Canon-McMillan High School,0,0,0,0,1,,40.2625702,-80.1872797
1037,2443377,2022-10-21,Texas,Arlington,2000 Sam Houston Dr,Sam Houston High School,0,0,0,0,1,,32.7355816,-97.1071186
1038,2442995,2022-10-21,California,Sacramento,1400 Grand Ave,Grant High School,1,0,0,0,1,,38.5810606,-121.493895
1039,2442598,2022-10-21,Texas,Crosby,333 Red Summit Dr,Crosby High School,0,0,0,0,1,,33.5778818,-101.2855737
1040,2441601,2022-10-20,Tennessee,Chattanooga,1020 N Moore Rd,Brainerd High School,0,0,0,0,1,,35.0457219,-85.3094883
1041,2451337,2022-10-20,California,Antioch,700 W 18th St,Antioch High School,0,0,0,0,1,,38.0049214,-121.805789
1042,2441612,2022-10-20,Tennessee,Nashville,110 Gallatin Ave,East Nashville Magnet High School,0,0,0,0,1,,36.1622767,-86.7742984
1043,2441931,2022-10-20,Florida,Yulee,85439 Miner Rd,Yulee Middle School,0,0,0,0,1,,30.6319034,-81.6064866
1044,2441974,2022-10-20,Washington,Silverdale,10140 Frontier Pl NW,Central Kitsap High School,0,0,0,0,1,,47.6594091,-122.6766317
1045,2441831,2022-10-20,Louisiana,Baton Rouge,4451 Fairfields Ave,Belfair Montessori Magnet School,0,0,0,0,1,,30.4494155,-91.1869659
1046,2441005,2022-10-19,New York,Bronx,99 Terrace View Ave,John F. Kennedy High School Campus,0,0,0,0,1,,40.8466508,-73.8785937
1047,2440941,2022-10-19,Georgia,Warner Robins,401 S Davis Dr,Warner Robins High School,0,0,0,0,0,,32.6200973,-83.606568
1048,2442153,2022-10-19,Georgia,Rome,1000 Veterans Memorial Hwy NE,Rome High School,0,0,0,0,1,,34.257038,-85.1646726
1049,2441065,2022-10-19,Virginia,Chesterfield,10301 Courthouse Rd,Lloyd C. Bird High School,0,0,0,0,1,,37.3859982,-77.578509
1050,2440920,2022-10-19,California,Oakley,1000 Vintage Pkwy,Vintage Parkway Elementary School,0,0,0,0,0,,37.9974219,-121.7124536
1051,2440746,2022-10-19,Maryland,Baltimore,1301 McCulloh St,Booker T. Washington Middle School,0,0,0,0,0,,39.2908816,-76.610759
1052,2441277,2022-10-19,Alabama,Birmingham,950 Springville Rd,Huffman High School,0,0,0,0,1,,33.5206824,-86.8024326
1053,2453570,2022-10-19,Kentucky,Louisville,6415 Outer Loop,Moore High School,0,0,0,0,2,,38.2542376,-85.759407
1054,2442572,2022-10-19,Louisiana,New Orleans,5601 Read Blvd,Joe Brown Park,0,0,0,0,2,,29.9759983,-90.0782127
1055,2440077,2022-10-18,South Carolina,Columbia,361 Pisgah Church Rd,W J Keenan High School,0,0,0,0,1,,34.0374165,-80.82240445378864
1056,2441746,2022-10-18,Missouri,Seymour,501 E Clinton St,Seymour Middle School,0,0,0,0,1,,37.1464398,-92.7687819
1057,2440416,2022-10-18,Oregon,Portland,N Emerson St and Commercial Ave,,0,2,0,0,0,,45.5202471,-122.674194
1058,2440555,2022-10-18,Iowa,Urbandale,7111 NW Aurora Ave,Urbandale High School,0,0,0,0,2,,41.6274511,-93.7380243
1059,2440552,2022-10-18,Colorado,Greeley,6525 18th St,University Elementary School,0,0,0,0,0,,40.4233142,-104.7091322
1060,2441173,2022-10-18,Kentucky,Louisville,2222 Crums Ln,Butler High School,0,0,0,0,1,,38.2542376,-85.759407
1061,2440945,2022-10-17,Georgia,Macon,2051 2nd St,Elam Alexander Academy,0,0,0,0,1,,32.8406946,-83.6324022
1062,2439468,2022-10-17,Tennessee,Mcminnville,270 Pioneer Ln,Hickory Creek Elementary School,0,0,0,0,0,,35.683404,-85.7699816
1063,2439405,2022-10-17,Maryland,Glen Burnie,7550 Baltimore Annapolis Blvd,Glen Burnie High School,0,0,0,0,1,,39.1626298,-76.6250756
1064,2440089,2022-10-17,South Carolina,North Charleston,8500 Patriot Blvd,Fort Dorchester High School,0,0,0,0,2,,32.8546197,-79.9748103
1065,2439991,2022-10-17,North Carolina,Tarboro,2009 W Wilson St,Edgecombe Community College,0,0,0,0,1,,35.8968236,-77.5358049
1066,2439125,2022-10-17,District of Columbia,Washington,1601 16th St SE,Anacostia High School,0,0,0,0,1,,38.8950368,-77.0365427
1067,2439122,2022-10-17,South Carolina,Spartanburg,201 Zion Hill Rd,Daniel Morgan Technology Center,0,0,0,0,1,,34.9498007,-81.9320157
1068,2439758,2022-10-17,Kentucky,Williamsburg,350 Boulevard of Champions,Whitley County High School,0,0,0,0,1,,36.7434169,-84.1596561
1069,2438505,2022-10-16,Georgia,Atlanta,223 James P Brawley Dr SW,Clark Atlanta University,0,4,0,0,0,,33.7489924,-84.3902644
1070,2438871,2022-10-15,Pennsylvania,Bethlehem,1115 Linden St,BASD Stadium,0,0,0,0,1,,40.6178915,-75.3786521
1071,2440596,2022-10-15,Washington,Spokane,502 E Boone Ave,Gonzaga University,1,0,0,0,0,,47.6571934,-117.42351
1072,2438430,2022-10-15,North Carolina,Salisbury,701 W Monroe St,Livingstone College,0,2,0,1,1,,35.6709727,-80.4742261
1073,2440409,2022-10-14,Illinois,Granite City,3101 Madison Ave,Granite City High School,0,0,0,0,1,,38.7014389,-90.1487199
1074,2437741,2022-10-14,Louisiana,Bogalusa,100 M J Israel Dr,Bogalusa High School Stadium,1,0,0,0,1,,30.7910204,-89.8486858
1075,2437660,2022-10-14,Louisiana,Slidell,300 Spartan Dr,Salmen High School,0,0,0,0,1,,30.2751945,-89.7811745
1076,2437552,2022-10-14,Virginia,Richmond,1211 Jahnke Rd,Westover Hills Elementary School,1,0,0,0,1,,37.5385087,-77.43428
1077,2438659,2022-10-14,Alabama,Atmore,1565 AL-21,Escambia County Middle School,0,0,0,0,1,,31.0237921,-87.4938708
1078,2437947,2022-10-14,Pennsylvania,Bethlehem,1115 Linden St,Liberty High School,0,0,0,0,0,,40.6178915,-75.3786521
1079,2437832,2022-10-14,North Carolina,Asheville,20 Erwin Hills Rd,Clyde A. Erwin Middle,0,0,0,0,1,,35.595363,-82.5508407
1080,2439005,2022-10-14,Tennessee,Murfreesboro,802 Warrior Dr,Riverdale High School,0,0,0,0,0,,35.8460396,-86.3921096
1081,2458000,2022-10-13,Maryland,Baltimore,1500 Harlem Ave,Bluford Drew Jemison STEM Academy,0,0,0,0,1,,39.2908816,-76.610759
1082,2436836,2022-10-13,Texas,Joshua,907 S Broadway St,Joshua High School,0,0,0,0,0,,32.4612418,-97.3882581
1083,2436921,2022-10-13,Michigan,Belleville,501 W Columbia Ave,Belleville High School,0,0,0,0,1,,42.2048414,-83.4852106
1084,2436505,2022-10-13,Texas,Dallas,2121 Tosca Ln,John W Carpenter Elementary School,0,0,0,0,0,,32.7762719,-96.7968559
1085,2437382,2022-10-13,Arizona,Phoenix,4201 E Knox Rd,Mountain Pointe High School,0,0,0,0,1,,33.4484367,-112.074141
1086,2437310,2022-10-13,North Carolina,Erwin,215 Maynard Lake Rd,Triton High School,0,0,0,0,1,,35.3268292,-78.676128
1087,2437269,2022-10-13,North Carolina,Charlotte,7600 IBM Dr,Julius Chambers High School,0,0,0,0,1,,35.2272086,-80.8430827
1088,2436507,2022-10-13,Illinois,Champaign,913 Crescent Dr,Centennial High School,0,0,0,0,1,,40.1164841,-88.2430932
1089,2437231,2022-10-13,New York,Wellsville,126 W State St,Wellsville Secondary School,0,0,0,0,1,,42.1220125,-77.9480575
1090,2437396,2022-10-13,New York,Corona (Queens),121-10 Rockaway Blvd,Epic High School South,0,0,0,0,1,,40.7469593,-73.8601456
1091,2437674,2022-10-13,Michigan,University Center,1961 Delta Rd,Delta College,0,1,0,0,0,,42.38626845,-83.40473091841746
1092,2436115,2022-10-12,North Carolina,Cary,638 Walnut St,Cary High School,0,0,0,0,2,,35.7882893,-78.7812081
1093,2438046,2022-10-12,Nevada,Reno,1014 N Virginia St,University of Nevada,0,0,0,0,0,,39.5261206,-119.8126581
1094,2437289,2022-10-12,North Carolina,Graham,631 Southern High School Rd,Southern Alamance High School,0,0,0,0,1,,35.359542,-83.8337785
1095,2437216,2022-10-12,Florida,Fort Pierce,1801 Panther Ln,Fort Pierce Westwood Academy,0,0,0,0,1,,27.4467056,-80.3256056
1096,2435118,2022-10-11,Pennsylvania,Middleburg,10 Dock Hill Rd,Mid-West Middle School,0,0,0,0,1,,40.7859166,-77.0472028
1097,2435418,2022-10-11,Wisconsin,Racine,7345 Washington Ave,JI Case High School,0,0,0,0,1,,42.7260523,-87.7825242
1098,2435216,2022-10-11,Ohio,Akron,65 Steiner Rd,SOAR,0,0,0,0,1,,41.083064,-81.518485
1099,2435365,2022-10-11,North Carolina,Lumberton,3901 Fayetteville Rd,Lumberton High School,0,0,0,0,0,,34.6183433,-79.0083993
1100,2435867,2022-10-11,Pennsylvania,Wilkes Barre,2021 Wolfpack Wy,Wilkes-Barre Area High School,0,0,0,0,0,,41.2464824,-75.8817316
1101,2435436,2022-10-11,Kansas,Salina,730 E Magnolia Rd,Salina South High School,0,0,0,0,3,,38.8402805,-97.6114237
1102,2435505,2022-10-11,Alabama,Birmingham,2101 Jefferson Ave SW,Arrington Elementary School,0,1,0,0,0,,33.5206824,-86.8024326
1103,2435187,2022-10-10,Florida,Hialeah,5987 E 7th Ave,Amelia Earhart Elementary School,0,0,0,0,1,,25.8575963,-80.2781057
1104,2435298,2022-10-10,South Carolina,Columbia,1701 Westchester Dr,Columbia High School,0,0,0,0,1,,34.0374165,-80.82240445378864
1105,2435225,2022-10-10,Ohio,Columbus,2400 S Hamilton Rd,Life Skills Center Southeast,0,0,0,0,1,,39.9622601,-83.0007065
1106,2434860,2022-10-10,Wisconsin,Milwaukee,8135 W Florist Ave,James Madison High School,0,0,0,1,1,,43.0349931,-87.922497
1107,2435104,2022-10-10,Ohio,Columbus,211 E 7th Ave,Weinland Park Elementary School,0,0,0,0,1,,39.9622601,-83.0007065
1108,2434287,2022-10-10,North Carolina,Waxhaw,1400 Cuthbertson Rd,Cuthbertson High School,0,0,0,0,1,,34.9248125,-80.7440174
1109,2435330,2022-10-08,Kansas,Kansas City,2400 Steele Rd,J.C. Harmon High School,0,0,0,0,0,,39.1134562,-94.626497
1110,2433352,2022-10-08,California,Berkeley,2400 Durant Ave,University of California Berkeley,1,3,0,0,2,,37.8708393,-122.272863
1111,2433428,2022-10-08,Maryland,Baltimore,4300 block of Hillen Rd,Morgan State University,0,1,0,0,0,,39.2908816,-76.610759
1112,2432745,2022-10-07,Ohio,Toledo,5 Whitmer Dr,Whitmer High School Stadium,0,3,0,0,2,,41.6529143,-83.5378173
1113,2433751,2022-10-07,Michigan,Battle Creek,62 Champion St,Battle Creek Central High,0,0,0,0,0,,42.3192548,-85.1824269
1114,2432879,2022-10-07,Arizona,Phoenix,3333 W Roosevelt St,Carl Hayden High School,0,0,0,0,0,,33.4484367,-112.074141
1115,2436126,2022-10-07,Ohio,Dayton (Huber Heights),5400 Chambersburg Rd,Wayne High School,0,0,0,0,1,,39.874845,-84.053478
1116,2433405,2022-10-07,Connecticut,Hartford,415 Granby St,Weaver High School,0,0,0,0,1,,41.764582,-72.6908547
1117,2435008,2022-10-07,South Carolina,Seabrook,169 State Hwy S 7-549,Whale Branch Early College High School,0,0,0,0,1,,32.526298,-80.4073245
1118,2435004,2022-10-07,Texas,Houston,7555 Houston Sugar Land Rd,Alief Taylor High School,0,0,0,0,1,,29.7589382,-95.3676974
1119,2432878,2022-10-07,Nevada,Las Vegas,9370 Brent Ln,James H Bilbray Elementary,0,0,0,0,0,,36.1672559,-115.148516
1120,2432859,2022-10-07,North Carolina,Lawndale,307 E Stage Coach Trl,Burns High School,0,0,0,0,1,,35.4140187,-81.5631474
1121,2433393,2022-10-07,Wyoming,Casper,930 S Elm St,Natrona County High School,0,0,0,0,0,,42.8501191,-106.325138
1122,2432735,2022-10-06,Delaware,Newark,750 E Delaware Ave,Newark High School,0,0,0,0,1,,39.6828358,-75.7515682
1123,2432658,2022-10-06,Texas,Rio Hondo,22547 TX-345,Rio Hondo High School,0,0,0,0,1,,26.2353516,-97.5819319
1124,2432244,2022-10-06,Virginia,Richmond,4314 Crutchfield St,George Wythe High School,0,0,0,0,1,,37.5385087,-77.43428
1125,2432590,2022-10-06,Minnesota,Minneapolis (Coon Rapids),2340 Northdale Blvd NW,Coon Rapids High School,0,0,0,0,4,,,
1126,2431717,2022-10-06,Oklahoma,Oklahoma City (Midwest City),213 Elm St,Midwest City High School,0,0,0,0,1,,35.4487753,-97.3810246
1127,2431763,2022-10-06,Virginia,Petersburg,1 Hayden St,Virginia State University,0,0,0,0,0,,37.1924594,-77.3677408
1128,2432069,2022-10-06,Florida,Citra,151 W Hwy 329,North Marion High School,0,0,0,0,1,,29.4119166,-82.1098156
1129,2432107,2022-10-06,Ohio,Columbus,1265 Koebel Rd,Marion-Franklin High School,0,0,0,0,0,,39.9622601,-83.0007065
1130,2431119,2022-10-05,Georgia,Savannah,12419 Largo Dr,Windsor Forest High School,0,0,0,0,1,,32.0790074,-81.0921335
1131,2433194,2022-10-05,Texas,Cypress,7425 Westgreen Blvd,Cypress Park High School,0,0,0,0,1,,29.9691116,-95.6971686
1132,2431054,2022-10-05,Arizona,Tucson,1133 E James E Rodgers Way,University of Arizona - Harshbarger Building,1,1,0,0,1,,32.2228765,-110.974847
1133,2431470,2022-10-05,Arkansas,Little Rock,1500 S Park St,Little Rock Central High,0,0,0,0,1,,34.7465071,-92.2896267
1134,2431081,2022-10-05,South Carolina,Hopkins,2615 Lower Richland Blvd,Lower Richland High School,0,0,0,0,1,,33.9043212,-80.8770342
1135,2435010,2022-10-05,South Carolina,Beaufort,1 Blue Dolphin Dr,Battery Creek High School,0,0,0,0,1,,32.3850708,-80.6923169
1136,2431228,2022-10-05,New Mexico,Albuquerque,1505 Candelaria Rd NW,Valley High School,0,0,0,0,1,,35.0841034,-106.650985
1137,2430450,2022-10-04,Oklahoma,Norman,911 W Main St,Norman High School,0,0,0,0,1,,35.2225717,-97.4394816
1138,2429961,2022-10-04,Kentucky,Louisville,1130 W Chestnut St,Central High School,0,0,0,0,0,,38.2542376,-85.759407
1139,2430211,2022-10-04,Kansas,Garden City,2720 Buffalo Way Blvd,Garden City High School,0,0,0,0,1,,37.9716898,-100.8726618
1140,2430199,2022-10-04,Missouri,Kansas City,6501 NW 72nd St,Plaza Middle School,0,0,0,0,1,,39.100105,-94.5781416
1141,2430163,2022-10-04,Wisconsin,Milwaukee,N 20th St and W Michigan St,Marquette University,0,0,0,0,0,,43.0349931,-87.922497
1142,2430125,2022-10-04,Colorado,Colorado Springs,1675 Winnebago Rd,Evans Elementary School,0,0,0,0,1,,38.8339578,-104.825348
1143,2430247,2022-10-04,Massachusetts,Boston,60 Washington St,Jeremiah E Burke High School,0,1,0,0,1,,42.3554334,-71.060511
1144,2434726,2022-10-03,Utah,Ogden,1080 9th St,Ben Lomond High School,0,0,0,0,1,,41.2230048,-111.9738429
1145,2431909,2022-10-03,Indiana,Fort Wayne,475 E State Blvd,North Side High School,0,0,0,0,1,,41.0799898,-85.1386015
1146,2430189,2022-10-03,Texas,Donna,400 N D Salinas Blvd,Todd Middle School,0,0,0,0,1,,26.1702082,-98.0522376
1147,2429319,2022-10-03,Iowa,Des Moines,1111 E Army Post Rd,DMACC Southridge Center,0,1,0,0,0,,41.5910323,-93.6046655
1148,2430002,2022-10-03,Michigan,Oxford,1420 Lakeville Rd,Oxford Middle School,0,0,0,0,0,,42.8247524,-83.2646624
1149,2429875,2022-10-03,California,Phelan,9292 Sheep Creek Rd,Serrano High School,0,0,0,0,1,,34.426298,-117.5725026
1150,2430209,2022-10-03,Florida,Miami,5950 NW 11th Ave,Eugenia B Thomas K-8 Center,0,0,0,0,1,,25.7741728,-80.19362
1151,2430446,2022-10-01,Georgia,Statesboro,1332 Southern Dr,Georgia Southern University,0,0,0,0,3,,32.4490141,-81.7832912
1152,2427775,2022-09-30,Oklahoma,Tulsa,4929 N Peoria Ave,McLain High School,1,3,0,0,1,,36.1563122,-95.9927516
1153,2427753,2022-09-30,New York,Newburgh,201 Fullerton Ave,Newburgh Free Academy,0,3,0,0,0,,41.5034271,-74.0104179
1154,2427490,2022-09-30,Nevada,Sparks,1350 Baring Blvd,Edward C Reed High School,0,0,0,0,2,,39.5404679,-119.7487235
1155,2427532,2022-09-30,Virginia,Richmond,900 block of McDowell Rd,,0,1,0,0,0,,37.5385087,-77.43428
1156,2428668,2022-09-30,New Mexico,Santa Fe,2100 Yucca St,Santa Fe High School,0,0,0,0,1,,35.6876096,-105.938456
1157,2429883,2022-09-30,Texas,Austin,1201 Payton Gin Rd,Navarro Early College High School,0,0,0,0,1,,30.2711286,-97.7436995
1158,2427745,2022-09-29,California,Tulare,2975 Alpine Ave,Alpine Vista School,0,0,0,0,0,,36.2516475,-118.852583
1159,2427321,2022-09-29,Washington,Edmonds,7600 212th St SW,Edmonds-Woodway High School,0,0,0,0,1,,47.8105738,-122.3774952
1160,2427162,2022-09-29,Ohio,Columbus,3080 Wicklow Rd,Westgate Alternative Elementary,0,0,0,0,1,,39.9622601,-83.0007065
1161,2426042,2022-09-28,California,Oakland,8251 Fontaine St,Kings Estate / Rudsdale Continuation High School,1,5,0,0,0,,37.8044557,-122.271356
1162,2426249,2022-09-28,Indiana,Greenfield,140 Polk St,Weston Elementary School,0,0,0,0,2,,39.7855096,-85.7681979
1163,2426016,2022-09-28,Tennessee,Nashville,904 26th Ave N,Pearl-Cohn High School,0,0,0,0,1,,36.1622767,-86.7742984
1164,2426525,2022-09-28,North Carolina,Weaverville,890 Clarks Chapel Rd,North Buncombe High School,0,0,0,0,1,,35.6967238,-82.5603625
1165,2426199,2022-09-28,Indiana,Fort Wayne,2201 Maplecrest Rd,Haley Elementary School,0,0,0,0,0,,41.0799898,-85.1386015
1166,2426574,2022-09-28,Pennsylvania,Williamsport,884 W 4th St,,1,0,0,0,1,,41.2493292,-77.0027671
1167,2426451,2022-09-28,North Carolina,Middlesex,13081 W Hanes Ave,Middlesex Elementary,0,0,0,0,1,,35.7901316,-78.2042904
1168,2427145,2022-09-28,Georgia,Lagrange,1920 Hamilton Rd,Troup County High School,0,0,0,0,1,,33.039291,-85.0313269
1169,2437722,2022-09-28,California,Olivehurst,4446 Olive Ave,Lindhurst High School,0,0,0,0,2,,39.0954484,-121.5521858
1170,2425108,2022-09-27,Indiana,Muncie,801 N Walnut St,Muncie Central High School,0,0,0,0,1,,40.1936892,-85.3865271
1171,2427309,2022-09-27,Texas,Deer Park,2920 Luella Ave,Deer Park Elementary,0,0,0,0,1,,29.7052284,-95.1238204
1172,2425199,2022-09-27,Pennsylvania,Philadelphia,6498 Ridge Ave,Roxborough High School Stadium,1,4,0,0,4,,39.9527237,-75.1635262
1173,2427934,2022-09-27,Washington,Moses Lake,900 Yonezawa Blvd,Columbia Basin Technical Skills Center,0,0,0,0,1,,47.1301417,-119.278077
1174,2426503,2022-09-27,Pennsylvania,Mechanicsburg,100 E Elmwood Ave,Elmwood Academy,0,0,0,0,1,,40.2101972,-77.0047276
1175,2424589,2022-09-26,California,Fresno,5445 N Palm Ave,Bullard High School,0,0,0,0,1,,36.7295295,-119.70886126075588
1176,2424019,2022-09-26,Georgia,Valdosta,1400 block of Laura St,,0,1,0,0,0,,30.8327022,-83.2784851
1177,2424473,2022-09-26,Texas,Amarillo,3001 SE 34th Ave,Caprock High School,0,0,0,0,1,,35.2072185,-101.833824
1178,2424355,2022-09-26,Utah,Salt Lake City,2166 S 1700 E,Highland High School,0,0,0,0,2,,40.7596198,-111.886797
1179,2424397,2022-09-26,Ohio,Youngstown,W Wood St and Wick Ave,Saint Joseph the Provider School,0,0,0,0,1,,41.1035786,-80.6520161
1180,2425146,2022-09-26,Ohio,Wilberforce,1400 Brush Row Rd,Central State University,0,0,0,0,0,,39.717299999999994,-83.88547925755663
1181,2430034,2022-09-26,Michigan,Oxford,930 E Drahner Rd,Crossroads for Youth,0,0,0,0,0,,42.8247524,-83.2646624
1182,2424950,2022-09-26,Maryland,Clinton,6101 Garden Dr,Surrattsville High School,0,0,0,0,1,,38.7651145,-76.8983059
1183,2426501,2022-09-26,Texas,San Antonio,9190 US-281 S,Southside High School,0,0,0,0,1,,29.4246002,-98.4951405
1184,2427129,2022-09-26,Georgia,Valdosta,1400 block of Weaver St,,0,1,0,0,1,,30.8327022,-83.2784851
1185,2423686,2022-09-24,Ohio,Toledo,2200 Arlington Ave,Bowsher High School,0,0,0,0,2,,41.6529143,-83.5378173
